profile,source_center,destination_center,recommendation,ETA_FTL,ETA_Carting,Time_Saved,Net_Benefit_INR,trip_count,pct_delayed,median_factor,Total_Excess_Min
SWITCH TO FTL,IND410401AAA,IND421302AAG,FTL,191.3,853.5,662.3,1324.3,33,0.818,1.571,2615.0
SWITCH TO FTL,IND751002AAB,IND754103AAA,FTL,354.5,528.6,174.1,347.9,9,1.0,10.25,2608.0
SWITCH TO FTL,IND521333AAA,IND521225AAB,FTL,254.0,358.9,104.9,209.6,32,1.0,2.39,2561.0
SWITCH TO FTL,IND560099AAB,IND683511AAB,FTL,240.3,410.5,170.1,340.0,16,0.875,1.472,2506.0
SWITCH TO FTL,IND246424AAA,IND246174AAA,FTL,94.9,337.2,242.3,484.4,28,0.571,1.267,2502.0
SWITCH TO FTL,IND210431AAA,IND209304AAA,FTL,53.7,277.8,224.1,448.1,20,1.0,2.435,2468.0
SWITCH TO FTL,IND173025AAA,IND160002AAC,FTL,222.4,382.2,159.8,319.4,32,1.0,2.162,2433.0
SWITCH TO FTL,IND854326AAB,IND852201AAA,FTL,324.6,602.7,278.1,555.9,15,1.0,2.3,2418.0
SWITCH TO FTL,IND477001AAB,IND474003AAA,FTL,189.4,368.8,179.4,358.6,17,1.0,3.6,2407.0
SWITCH TO FTL,IND174101AAB,IND160002AAC,FTL,198.3,474.2,275.9,551.6,34,0.853,3.085,2374.0
SWITCH TO FTL,IND262501AAA,IND263153AAB,FTL,524.9,780.4,255.6,510.9,25,0.64,1.303,2370.0
SWITCH TO FTL,IND802158AAB,IND821115AAB,FTL,227.3,326.6,99.3,198.4,27,0.963,2.0,2367.0
SWITCH TO FTL,IND842001AAA,IND845438AAA,FTL,203.2,275.5,72.3,144.4,24,1.0,2.572,2331.0
SWITCH TO FTL,IND781018AAB,IND785612AAB,FTL,215.8,296.3,80.5,160.7,19,1.0,1.812,2329.0
SWITCH TO FTL,IND530012AAC,IND533106AAA,FTL,238.6,342.6,104.1,208.0,32,0.844,1.583,2318.0
SWITCH TO FTL,IND000000ACB,IND282002AAD,FTL,142.7,273.2,130.5,260.8,24,0.917,1.731,2294.0
SWITCH TO FTL,IND243503AAB,IND244901AAB,FTL,187.7,384.0,196.3,392.5,25,1.0,2.15,2260.0
SWITCH TO FTL,IND205001AAB,IND110037AAM,FTL,319.7,501.9,182.2,364.1,11,0.818,1.944,2258.0
SWITCH TO FTL,IND176048AAA,IND175015AAA,FTL,399.3,697.7,298.4,596.4,31,1.0,1.951,2234.0
SWITCH TO FTL,IND416404AAA,IND416012AAA,FTL,195.0,362.8,167.8,335.5,15,1.0,2.704,2231.0
SWITCH TO FTL,IND209304AAA,IND282001AAA,FTL,50.3,228.6,178.3,356.5,22,0.818,1.618,2142.0
SWITCH TO FTL,IND210001AAA,IND210427AAA,FTL,163.0,217.2,54.3,108.3,27,1.0,3.733,2139.0
SWITCH TO FTL,IND781018AAB,IND793001AAA,FTL,232.3,485.7,253.5,506.6,29,0.897,2.192,2127.0
SWITCH TO FTL,IND781018AAB,IND784001AAA,FTL,186.2,567.9,381.7,763.2,24,0.958,1.699,2091.0
SWITCH TO FTL,IND274301AAB,IND273014AAB,FTL,98.6,291.3,192.8,385.3,19,1.0,2.694,2079.0
SWITCH TO FTL,IND791102AAA,IND784168AAB,FTL,143.9,434.3,290.4,580.6,10,1.0,1.974,2068.0
SWITCH TO FTL,IND571114AAA,IND570020AAA,FTL,227.2,609.0,381.7,763.3,15,1.0,3.333,2067.0
SWITCH TO FTL,IND321606AAA,IND301001AAB,FTL,188.8,336.6,147.8,295.4,12,1.0,2.218,2066.0
SWITCH TO FTL,IND246149AAA,IND249407AAA,FTL,217.2,493.0,275.9,551.5,22,1.0,2.713,2047.0
SWITCH TO FTL,IND263601AAA,IND262501AAA,FTL,230.6,516.1,285.5,570.7,24,0.917,1.775,2047.0
SWITCH TO FTL,IND722151AAA,IND723130AAA,FTL,181.0,496.5,315.5,630.8,5,1.0,1.714,2015.0
SWITCH TO FTL,IND125001AAA,IND335524AAA,FTL,126.8,456.6,329.8,659.3,24,0.792,1.628,2012.0
SWITCH TO FTL,IND814133AAB,IND816109AAA,FTL,149.7,410.3,260.5,520.9,29,0.793,1.609,2005.0
SWITCH TO FTL,IND757037AAA,IND756100AAC,FTL,229.1,833.5,604.4,1208.6,19,0.947,2.342,1999.0
SWITCH TO FTL,IND413501AAA,IND411033AAA,FTL,192.0,366.4,174.4,348.7,12,0.833,1.729,1997.0
SWITCH TO FTL,IND481661AAA,IND842003AAB,FTL,268.4,653.4,385.0,769.7,16,0.688,2.647,1969.0
SWITCH TO FTL,IND636705AAB,IND562132AAA,FTL,143.6,683.8,540.2,1080.3,30,0.933,1.44,1933.0
SWITCH TO FTL,IND415612AAA,IND415408AAC,FTL,279.3,451.8,172.6,344.9,20,0.95,2.429,1909.0
SWITCH TO FTL,IND815301AAA,IND814133AAB,FTL,252.0,410.6,158.6,317.0,18,1.0,2.282,1883.0
SWITCH TO FTL,IND580028AAA,IND562132AAA,FTL,113.6,232.5,118.9,237.7,16,1.0,1.648,1876.0
SWITCH TO FTL,IND344001AAA,IND342301AAA,FTL,131.8,321.1,189.3,378.5,27,0.667,1.25,1862.0
SWITCH TO FTL,IND580028AAA,IND590016AAA,FTL,56.7,252.0,195.3,390.4,34,1.0,1.875,1853.0
SWITCH TO FTL,IND68004AAA,IND678683AAA,FTL,207.6,246.6,39.0,77.8,27,0.926,2.167,1840.0
SWITCH TO FTL,IND000000ACB,IND125005AAA,FTL,196.4,336.2,139.7,279.3,28,0.964,1.575,1836.0
SWITCH TO FTL,IND209304AAA,IND221313AAA,FTL,161.9,455.9,293.9,587.7,14,0.571,1.298,1815.0
SWITCH TO FTL,IND812002AAA,IND813203AAA,FTL,169.8,662.3,492.4,984.6,24,1.0,3.074,1813.0
SWITCH TO FTL,IND273014AAB,IND274001AAA,FTL,219.7,267.3,47.7,95.2,30,1.0,2.5,1791.0
SWITCH TO FTL,IND144001AAB,IND160002AAC,FTL,198.3,273.8,75.5,150.8,7,1.0,3.375,1771.0
SWITCH TO FTL,IND785682AAA,IND786001AAB,FTL,249.7,531.1,281.5,562.6,30,1.0,2.0,1770.0
SWITCH TO FTL,IND784001AAA,IND791111AAC,FTL,246.3,518.3,272.0,543.8,15,1.0,2.231,1735.0
SWITCH TO FTL,IND181152AAB,IND160002AAC,FTL,186.2,261.2,75.0,149.9,14,0.857,1.599,1731.0
SWITCH TO FTL,IND821109AAA,IND802213AAB,FTL,178.0,187.7,9.7,19.3,16,1.0,5.188,1730.0
SWITCH TO FTL,IND504215AAA,IND505001AAB,FTL,147.3,364.8,217.6,435.0,30,0.833,1.586,1725.0
SWITCH TO FTL,IND842003AAB,IND483501AAA,FTL,234.7,255.5,20.8,41.3,30,1.0,2.321,1667.0
SWITCH TO FTL,IND507159AAA,IND507002AAA,FTL,138.3,230.0,91.7,183.3,10,0.9,2.816,1664.0
SWITCH TO FTL,IND125001AAA,IND335523AAB,FTL,316.5,516.0,199.4,398.6,10,0.9,1.839,1662.0
SWITCH TO FTL,IND465001AAA,IND462022AAA,FTL,158.1,493.5,335.4,670.6,24,0.542,1.65,1658.0
SWITCH TO FTL,IND756100AAC,IND758001AAA,FTL,135.3,407.8,272.4,544.6,12,0.917,2.045,1657.0
SWITCH TO FTL,IND804420AAA,IND803101AAA,FTL,208.4,293.7,85.3,170.4,33,1.0,2.625,1656.0
SWITCH TO FTL,IND415408AAC,IND416012AAA,FTL,207.4,370.4,163.0,325.8,10,0.7,3.903,1615.0
SWITCH TO FTL,IND632006AAA,IND562132AAA,FTL,231.4,427.7,196.3,392.4,18,1.0,1.615,1608.0
SWITCH TO FTL,IND575014AAA,IND403726AAA,FTL,200.3,301.9,101.6,203.0,13,1.0,1.565,1605.0
SWITCH TO FTL,IND731301AAA,IND713205AAB,FTL,182.8,427.4,244.6,488.9,32,1.0,1.718,1595.0
SWITCH TO FTL,IND000000ACB,IND124112AAA,FTL,154.0,343.9,189.8,379.5,25,0.84,1.567,1563.0
SWITCH TO FTL,IND341510AAB,IND305001AAC,FTL,196.2,207.2,11.0,21.8,24,1.0,2.083,1560.0
SWITCH TO FTL,IND382715AAA,IND382430AAB,FTL,209.3,320.1,110.8,221.4,32,1.0,1.876,1550.0
SWITCH TO FTL,IND571124AAA,IND570020AAA,FTL,158.3,287.3,129.0,257.9,14,1.0,3.886,1516.0
SWITCH TO FTL,IND485771AAA,IND486771AAA,FTL,218.9,383.6,164.7,329.3,5,0.8,1.765,1507.0
SWITCH TO FTL,IND506314AAA,IND506002AAA,FTL,131.8,282.6,150.8,301.4,17,0.941,4.0,1507.0
SWITCH TO FTL,IND411033AAA,IND400072AAB,FTL,168.8,414.2,245.4,490.6,25,0.72,1.926,1502.0
SWITCH TO FTL,IND821115AAB,IND802101AAA,FTL,214.9,415.3,200.4,400.6,24,0.917,2.0,1469.0
SWITCH TO FTL,IND301019AAA,IND301705AAA,FTL,218.2,293.2,75.1,150.0,18,0.889,2.738,1456.0
SWITCH TO FTL,IND781018AAB,IND785621AAA,FTL,236.3,411.4,175.0,349.9,11,0.909,1.882,1449.0
SWITCH TO FTL,IND242221AAA,IND207247AAB,FTL,246.0,676.0,430.0,859.8,15,1.0,2.323,1438.0
SWITCH TO FTL,IND495677AAA,IND496001AAA,FTL,260.4,837.7,577.3,1154.4,19,0.842,2.0,1423.0
SWITCH TO FTL,IND785634AAA,IND785001AAA,FTL,156.4,461.9,305.5,610.8,3,1.0,31.2,1415.0
SWITCH TO FTL,IND176061AAA,IND160002AAC,FTL,192.9,659.7,466.7,933.3,9,0.889,2.0,1403.0
SWITCH TO FTL,IND110037AAM,IND282001AAA,FTL,200.4,259.2,58.8,117.3,16,1.0,1.763,1402.0
SWITCH TO FTL,IND683511AAA,IND686028AAB,FTL,83.3,418.5,335.2,670.1,21,0.905,1.581,1389.0
SWITCH TO FTL,IND781018AAB,IND784168AAB,FTL,193.8,433.8,240.1,479.9,8,1.0,2.227,1388.0
SWITCH TO FTL,IND125005AAA,IND335513AAA,FTL,158.3,278.7,120.4,240.7,21,0.952,1.6,1376.0
SWITCH TO FTL,IND842003AAB,IND480886AAA,FTL,234.2,261.7,27.5,54.7,26,1.0,2.191,1374.0
SWITCH TO FTL,IND577598AAB,IND573142AAA,FTL,203.1,398.4,195.3,390.4,31,1.0,1.964,1368.0
SWITCH TO FTL,IND585401AAA,IND502286AAB,FTL,151.2,634.9,483.8,967.3,30,1.0,1.981,1356.0
SWITCH TO FTL,IND783348AAA,IND783129AAA,FTL,189.7,546.5,356.8,713.4,30,1.0,1.696,1349.0
SWITCH TO FTL,IND444005AAB,IND443301AAA,FTL,204.1,230.7,26.6,52.9,20,1.0,2.131,1340.0
SWITCH TO FTL,IND000000AET,IND000000AAS,FTL,124.4,353.6,229.2,458.2,24,1.0,2.976,1334.0
SWITCH TO FTL,IND685514AAA,IND625008AAA,FTL,196.8,713.3,516.5,1032.7,30,0.667,1.433,1332.0
SWITCH TO FTL,IND504293AAA,IND505001AAB,FTL,148.4,402.6,254.2,508.2,15,1.0,1.667,1330.0
SWITCH TO FTL,IND124141AAA,IND000000ACB,FTL,242.8,458.7,215.9,431.6,27,0.889,1.724,1328.0
SWITCH TO FTL,IND301001AAB,IND302014AAA,FTL,236.2,398.1,161.9,323.6,12,0.917,1.698,1293.0
SWITCH TO FTL,IND787001AAA,IND787057AAA,FTL,204.7,367.5,162.7,325.2,24,1.0,2.323,1275.0
SWITCH TO FTL,IND283122AAB,IND282005AAA,FTL,177.4,223.0,45.7,91.2,5,1.0,6.467,1254.0
SWITCH TO FTL,IND783370AAC,IND783301AAA,FTL,112.1,420.6,308.5,616.8,24,0.958,2.177,1250.0
SWITCH TO FTL,IND474003AAA,IND476111AAA,FTL,160.9,238.9,78.1,155.9,17,1.0,2.588,1243.0
SWITCH TO FTL,IND721253AAC,IND721306AAA,FTL,67.5,279.3,211.8,423.5,26,1.0,2.293,1215.0
SWITCH TO FTL,IND571426AAA,IND571104AAA,FTL,324.5,745.7,421.2,842.0,30,0.967,1.83,1212.0
SWITCH TO FTL,IND135001AAA,IND173025AAA,FTL,206.7,214.9,8.2,16.2,23,1.0,2.16,1206.0
SWITCH TO FTL,IND396191AAB,IND421302AAG,FTL,144.9,427.9,283.0,565.8,12,0.75,1.658,1204.0
SWITCH TO FTL,IND788151AAA,IND788713AAA,FTL,127.6,255.4,127.7,255.3,24,1.0,2.781,1200.0
SWITCH TO FTL,IND483770AAA,IND842003AAB,FTL,230.6,347.3,116.7,233.2,11,1.0,2.471,1199.0
SWITCH TO FTL,IND845401AAA,IND845305AAA,FTL,188.0,241.4,53.4,106.6,30,1.0,2.676,1197.0
SWITCH TO FTL,IND147001AAB,IND160002AAC,FTL,367.6,628.2,260.6,520.8,14,0.714,2.05,1196.0
SWITCH TO FTL,IND144001AAC,IND000000ACA,FTL,209.3,270.4,61.2,122.2,31,1.0,1.812,1192.0
SWITCH TO FTL,IND825301AAA,IND825409AAA,FTL,219.1,236.6,17.5,34.8,24,1.0,3.094,1180.0
SWITCH TO FTL,IND505122AAA,IND506002AAA,FTL,248.9,348.5,99.7,199.2,17,1.0,2.263,1178.0
SWITCH TO FTL,IND854105AAB,IND851204AAA,FTL,242.3,459.8,217.4,434.7,20,1.0,2.0,1170.0
SWITCH TO FTL,IND205001AAB,IND205135AAA,FTL,127.9,182.6,54.7,109.2,17,1.0,2.13,1167.0
SWITCH TO FTL,IND175101AAA,IND160002AAC,FTL,239.1,477.6,238.5,476.7,8,0.75,1.975,1164.0
SWITCH TO FTL,IND785001AAA,IND785682AAA,FTL,110.0,230.5,120.5,240.7,33,1.0,1.824,1160.0
SWITCH TO FTL,IND614018AAA,IND613104AAA,FTL,189.5,274.0,84.5,168.8,29,1.0,1.765,1145.0
SWITCH TO FTL,IND403726AAA,IND416510AAA,FTL,257.1,389.3,132.2,264.1,15,1.0,2.0,1137.0
SWITCH TO FTL,IND853204AAA,IND851204AAA,FTL,232.0,237.2,5.2,10.3,33,1.0,2.056,1137.0
SWITCH TO FTL,IND583119AAA,IND583101AAA,FTL,198.9,325.4,126.5,252.7,14,1.0,2.959,1130.0
SWITCH TO FTL,IND502286AAB,IND502220AAC,FTL,229.8,492.7,262.8,525.3,30,0.967,1.712,1107.0
SWITCH TO FTL,IND263153AAB,IND263002AAA,FTL,240.0,290.7,50.7,101.3,30,0.6,1.359,1106.0
SWITCH TO FTL,IND518422AAB,IND518102AAA,FTL,398.5,763.4,364.9,729.3,20,1.0,2.038,1101.0
SWITCH TO FTL,IND131028AAB,IND247667AAA,FTL,206.8,318.2,111.4,222.6,18,0.944,1.62,1100.0
SWITCH TO FTL,IND124507AAA,IND131028AAB,FTL,179.7,308.8,129.1,258.0,18,1.0,2.025,1098.0
SWITCH TO FTL,IND671315AAA,IND575004AAB,FTL,701.7,946.4,244.7,488.8,2,1.0,8.019,1095.0
SWITCH TO FTL,IND591307AAC,IND580028AAA,FTL,243.9,397.4,153.5,306.8,10,1.0,2.286,1091.0
SWITCH TO FTL,IND282001AAC,IND000000ACB,FTL,121.5,265.7,144.2,288.2,16,0.75,1.837,1089.0
SWITCH TO FTL,IND842001AAA,IND845418AAB,FTL,284.9,545.4,260.5,520.7,18,0.889,2.385,1089.0
SWITCH TO FTL,IND125047AAB,IND125051AAA,FTL,215.8,293.6,77.8,155.4,22,1.0,1.811,1076.0
SWITCH TO FTL,IND688524AAA,IND683511AAA,FTL,248.3,365.0,116.7,233.3,21,1.0,2.2,1076.0
SWITCH TO FTL,IND785612AAB,IND781018AAB,FTL,159.2,238.2,79.0,157.8,9,1.0,2.0,1069.0
SWITCH TO FTL,IND712311AAA,IND713103AAA,FTL,119.6,272.9,153.2,306.3,19,0.947,1.75,1062.0
SWITCH TO FTL,IND626138AAA,IND625008AAA,FTL,214.9,253.1,38.2,76.3,33,0.606,1.3,1061.0
SWITCH TO FTL,IND713148AAA,IND713128AAB,FTL,203.0,248.5,45.6,90.9,20,1.0,3.007,1060.0
SWITCH TO FTL,IND743270AAA,IND712311AAA,FTL,812.2,927.5,115.4,229.9,1,1.0,14.842,1052.0
SWITCH TO FTL,IND574216AAA,IND562132AAA,FTL,198.0,408.6,210.6,421.1,11,1.0,1.917,1051.0
SWITCH TO FTL,IND683511AAA,IND680104AAA,FTL,188.7,377.6,188.9,377.7,33,0.697,1.417,1045.0
SWITCH TO FTL,IND521225AAB,IND521201AAA,FTL,245.7,364.3,118.6,237.0,30,1.0,1.529,1041.0
SWITCH TO FTL,IND390022AAA,IND382430AAB,FTL,213.8,257.6,43.7,87.3,33,0.97,1.55,1034.0
SWITCH TO FTL,IND244901AAB,IND243002AAA,FTL,127.1,233.0,105.8,211.4,30,0.933,1.921,1032.0
SWITCH TO FTL,IND485001AAC,IND486001AAA,FTL,130.9,363.3,232.4,464.6,6,1.0,2.422,1029.0
SWITCH TO FTL,IND462022AAA,IND466001AAA,FTL,203.8,382.2,178.4,356.6,18,1.0,2.392,1022.0
SWITCH TO FTL,IND160002AAC,IND147101AAA,FTL,172.1,305.0,132.9,265.6,21,1.0,2.19,1021.0
SWITCH TO FTL,IND518002AAA,IND509103AAB,FTL,211.0,467.1,256.0,511.8,8,1.0,2.013,1021.0
SWITCH TO FTL,IND722154AAA,IND712311AAA,FTL,225.7,270.0,44.3,88.5,3,1.0,3.692,1020.0
SWITCH TO FTL,IND364004AAB,IND365560AAA,FTL,202.2,295.0,92.8,185.3,24,1.0,1.793,1019.0
SWITCH TO FTL,IND248197AAA,IND248122AAB,FTL,360.1,656.2,296.2,592.0,13,0.769,2.222,1000.0
SWITCH TO FTL,IND803116AAA,IND803108AAB,FTL,180.7,253.1,72.5,144.8,26,1.0,2.414,999.0
SWITCH TO FTL,IND605601AAA,IND636102AAA,FTL,209.3,467.1,257.8,515.4,30,0.6,1.35,992.0
SWITCH TO FTL,IND332001AAB,IND334001AAC,FTL,156.3,239.3,83.0,165.7,18,0.944,1.477,984.0
SWITCH TO FTL,IND000000ACB,IND125033AAA,FTL,130.6,276.2,145.6,291.0,12,0.667,1.694,982.0
SWITCH TO FTL,IND247667AAA,IND249407AAA,FTL,143.3,264.5,121.2,242.2,20,1.0,1.929,981.0
SWITCH TO FTL,IND332001AAB,IND333031AAA,FTL,180.7,290.5,109.9,219.5,10,0.8,1.702,981.0
SWITCH TO FTL,IND591302AAB,IND580028AAA,FTL,213.9,303.9,90.0,179.8,20,0.85,1.778,970.0
SWITCH TO FTL,IND635001AAA,IND562132AAA,FTL,130.5,508.6,378.1,755.9,20,0.75,1.47,965.0
SWITCH TO FTL,IND301001AAB,IND321001AAB,FTL,225.3,295.8,70.4,140.7,31,1.0,1.7,960.0
SWITCH TO FTL,IND442101AAB,IND445001AAB,FTL,239.6,272.4,32.8,65.4,27,1.0,2.118,955.0
SWITCH TO FTL,IND411033AAA,IND414001AAA,FTL,146.1,277.0,130.9,261.6,18,1.0,1.764,949.0
SWITCH TO FTL,IND533106AAA,IND533242AAA,FTL,311.5,438.9,127.4,254.7,9,0.889,2.867,948.0
SWITCH TO FTL,IND335001AAA,IND125104AAA,FTL,182.6,256.4,73.9,147.5,24,1.0,1.595,940.0
SWITCH TO FTL,IND486889AAA,IND231216AAA,FTL,301.5,730.1,428.7,857.1,9,1.0,2.725,937.0
SWITCH TO FTL,IND591123AAC,IND587103AAB,FTL,170.5,523.7,353.2,706.2,33,0.879,1.542,931.0
SWITCH TO FTL,IND581400AAB,IND581325AAA,FTL,564.6,671.3,106.7,212.9,31,0.677,1.61,928.0
SWITCH TO FTL,IND277201AAA,IND221706AAA,FTL,190.2,242.1,51.9,103.7,20,0.75,2.007,921.0
SWITCH TO FTL,IND605010AAB,IND600056AAB,FTL,186.7,339.4,152.7,305.2,18,0.944,1.739,918.0
SWITCH TO FTL,IND530012AAA,IND533106AAA,FTL,187.5,542.5,355.1,709.9,16,0.688,1.469,916.0
SWITCH TO FTL,IND591102AAA,IND591307AAC,FTL,214.6,298.9,84.3,168.4,24,1.0,2.049,914.0
SWITCH TO FTL,IND251309AAB,IND131028AAB,FTL,197.5,331.0,133.6,267.0,18,1.0,1.714,912.0
SWITCH TO FTL,IND521225AAB,IND521301AAA,FTL,258.0,273.5,15.5,30.7,26,1.0,1.641,904.0
SWITCH TO FTL,IND515401AAB,IND515801AAA,FTL,159.8,255.9,96.1,192.0,27,1.0,2.5,902.0
SWITCH TO FTL,IND246763AAA,IND246761AAA,FTL,157.7,254.4,96.7,193.2,22,1.0,2.409,900.0
SWITCH TO FTL,IND854105AAB,IND853204AAA,FTL,257.0,300.7,43.7,87.1,15,1.0,2.765,900.0
SWITCH TO FTL,IND131028AAB,IND201204AAA,FTL,195.5,215.0,19.6,39.0,21,0.81,1.708,894.0
SWITCH TO FTL,IND788121AAA,IND796081AAA,FTL,207.0,363.9,156.9,313.5,9,1.0,3.579,891.0
SWITCH TO FTL,IND201301AAF,IND203205AAA,FTL,238.1,433.0,194.9,389.6,26,0.923,1.589,890.0
SWITCH TO FTL,IND813102AAA,IND812002AAA,FTL,224.6,308.4,83.8,167.3,24,1.0,2.055,889.0
SWITCH TO FTL,IND000000ACA,IND144514AAA,FTL,239.6,341.7,102.1,204.0,24,0.542,1.249,886.0
SWITCH TO FTL,IND250002AAA,IND131028AAB,FTL,71.3,536.8,465.5,930.8,14,1.0,1.931,878.0
SWITCH TO FTL,IND791125AAB,IND791102AAA,FTL,176.8,372.8,196.0,391.7,16,1.0,1.951,876.0
SWITCH TO FTL,IND344022AAB,IND342301AAA,FTL,198.3,346.0,147.7,295.2,9,0.667,1.312,875.0
SWITCH TO FTL,IND147001AAD,IND160002AAC,FTL,146.1,475.0,328.8,657.4,10,0.8,2.187,871.0
SWITCH TO FTL,IND148028AAA,IND147001AAB,FTL,193.4,296.3,102.9,205.7,27,0.963,1.667,869.0
SWITCH TO FTL,IND723101AAA,IND723202AAA,FTL,152.2,269.2,117.0,233.8,25,1.0,1.714,861.0
SWITCH TO FTL,IND261201AAB,IND261001AAA,FTL,114.2,757.9,643.7,1287.2,26,1.0,1.563,859.0
SWITCH TO FTL,IND517501AAB,IND517644AAA,FTL,207.6,239.5,31.9,63.6,24,1.0,2.414,859.0
SWITCH TO FTL,IND508213AAB,IND508001AAA,FTL,123.4,365.7,242.3,484.4,28,1.0,1.729,856.0
SWITCH TO FTL,IND203135AAA,IND203396AAB,FTL,182.3,271.0,88.7,177.2,27,0.926,1.5,850.0
SWITCH TO FTL,IND847103AAA,IND847404AAB,FTL,175.4,203.6,28.2,56.3,26,0.923,1.982,850.0
SWITCH TO FTL,IND132103AAB,IND131028AAB,FTL,72.3,294.1,221.7,443.3,15,1.0,1.882,848.0
SWITCH TO FTL,IND721306AAA,IND721507AAA,FTL,158.5,349.1,190.6,381.0,20,1.0,2.0,848.0
SWITCH TO FTL,IND501359AAE,IND508252AAB,FTL,228.2,284.6,56.4,112.7,21,1.0,2.0,837.0
SWITCH TO FTL,IND504208AAB,IND505001AAB,FTL,145.4,370.0,224.7,449.1,15,0.933,1.68,832.0
SWITCH TO FTL,IND509103AAC,IND518002AAA,FTL,217.2,338.2,121.0,241.8,14,1.0,1.942,824.0
SWITCH TO FTL,IND444005AAB,IND000000AAZ,FTL,236.6,430.4,193.8,387.4,5,1.0,2.37,822.0
SWITCH TO FTL,IND284001AAA,IND284403AAA,FTL,182.1,402.7,220.6,441.0,21,0.857,1.562,811.0
SWITCH TO FTL,IND852113AAA,IND852139AAB,FTL,143.5,548.1,404.6,808.9,14,1.0,2.921,809.0
SWITCH TO FTL,IND421802AAA,IND411033AAA,FTL,198.5,282.4,83.9,167.6,26,0.808,1.383,803.0
SWITCH TO FTL,IND341001AAC,IND341303AAA,FTL,170.8,239.9,69.0,137.9,16,0.938,1.499,802.0
SWITCH TO FTL,IND784168AAB,IND784176AAA,FTL,211.3,405.9,194.6,388.9,17,0.941,2.412,799.0
SWITCH TO FTL,IND160002AAC,IND140301AAA,FTL,228.3,269.0,40.7,81.2,28,0.607,1.426,797.0
SWITCH TO FTL,IND505184AAC,IND505001AAB,FTL,137.6,303.7,166.0,331.9,18,1.0,1.667,791.0
SWITCH TO FTL,IND000000ACA,IND142001AAB,FTL,109.1,215.8,106.6,213.0,32,0.906,1.5,790.0
SWITCH TO FTL,IND814101AAB,IND816107AAA,FTL,201.2,250.3,49.0,97.9,28,0.75,1.367,787.0
SWITCH TO FTL,IND131028AAB,IND249407AAA,FTL,204.6,280.2,75.6,151.0,6,0.833,2.16,782.0
SWITCH TO FTL,IND333042AAA,IND333031AAA,FTL,257.6,793.0,535.4,1070.6,24,0.792,1.4,782.0
SWITCH TO FTL,IND761200AAA,IND532001AAB,FTL,57.0,366.3,309.3,618.5,21,1.0,2.143,780.0
SWITCH TO FTL,IND125104AAA,IND125005AAA,FTL,202.5,304.9,102.3,204.5,7,1.0,2.111,779.0
SWITCH TO FTL,IND721501AAC,IND721253AAC,FTL,279.7,654.9,375.2,750.1,15,0.933,1.857,776.0
SWITCH TO FTL,IND263645AAA,IND263601AAA,FTL,328.3,537.0,208.7,417.1,14,1.0,2.043,772.0
SWITCH TO FTL,IND573142AAA,IND573201AAB,FTL,150.8,267.7,116.9,233.6,22,0.955,1.813,763.0
SWITCH TO FTL,IND465333AAA,IND462022AAA,FTL,140.1,681.7,541.5,1082.8,12,0.75,1.614,762.0
SWITCH TO FTL,IND523226AAA,IND523316AAB,FTL,209.7,247.0,37.3,74.4,18,1.0,2.0,759.0
SWITCH TO FTL,IND515591AAA,IND516269AAA,FTL,171.5,238.1,66.6,133.0,24,1.0,1.594,756.0
SWITCH TO FTL,IND110037AAM,IND125001AAA,FTL,293.3,354.5,61.2,122.2,7,1.0,1.75,753.0
SWITCH TO FTL,IND136027AAA,IND132039AAA,FTL,180.8,223.1,42.3,84.5,27,1.0,2.0,752.0
SWITCH TO FTL,IND131028AAB,IND124507AAA,FTL,275.9,284.9,9.0,17.7,20,1.0,1.882,749.0
SWITCH TO FTL,IND845418AAB,IND845438AAA,FTL,240.3,253.6,13.3,26.5,18,1.0,2.197,748.0
SWITCH TO FTL,IND843105AAB,IND848101AAA,FTL,173.9,248.6,74.7,149.3,25,0.88,2.0,741.0
SWITCH TO FTL,IND000000ACB,IND124103AAA,FTL,194.1,285.5,91.4,182.6,21,0.952,1.519,735.0
SWITCH TO FTL,IND370615AAB,IND370001AAA,FTL,215.0,790.6,575.6,1150.9,4,1.0,4.122,735.0
SWITCH TO FTL,IND480001AAA,IND481661AAA,FTL,193.1,391.1,198.0,395.8,16,0.625,1.269,732.0
SWITCH TO FTL,IND581402AAA,IND577401AAA,FTL,223.4,645.6,422.3,844.4,27,0.852,1.5,727.0
SWITCH TO FTL,IND389151AAA,IND457661AAA,FTL,202.6,256.7,54.1,108.0,16,1.0,2.776,726.0
SWITCH TO FTL,IND480886AAA,IND480001AAA,FTL,213.4,837.4,624.0,1247.7,22,0.591,1.292,726.0
SWITCH TO FTL,IND758034AAA,IND756100AAC,FTL,221.7,375.5,153.8,307.4,7,0.857,1.769,726.0
SWITCH TO FTL,IND854326AAB,IND854311AAA,FTL,232.3,337.0,104.7,209.3,28,0.964,1.534,725.0
SWITCH TO FTL,IND582209AAA,IND582101AAB,FTL,185.6,241.9,56.3,112.3,22,1.0,1.923,724.0
SWITCH TO FTL,IND533106AAA,IND533308AAB,FTL,265.4,532.2,266.8,533.2,10,0.9,3.25,723.0
SWITCH TO FTL,IND285205AAB,IND210431AAA,FTL,215.3,384.5,169.2,338.2,12,0.917,1.958,716.0
SWITCH TO FTL,IND532001AAB,IND532127AAA,FTL,181.5,279.0,97.4,194.7,28,1.0,1.917,715.0
