source_center,destination_center,median_segment_factor,mean_segment_factor,median_factor,trip_count,pct_delayed,median_actual_time,median_osrm_time,median_osrm_distance,total_excess_time,avg_excess_time,is_chronic_delay
IND603203AAA,IND600044AAD,3.155555555555556,3.3590445269016698,3.25625,14,1.0,26.0,9.5,10.912700000000001,446.0,31.857142857142858,True
IND603203AAA,IND600048AAA,1.6666666666666667,1.6666666666666667,1.6666666666666667,1,1.0,20.0,12.0,14.162,8.0,8.0,True
IND603301AAA,IND600044AAD,1.6666666666666667,2.168553542417179,2.8286867204695527,88,0.7613636363636364,10.5,7.0,9.78315,5957.0,67.69318181818181,True
IND604303AAA,IND603102AAA,1.9859943977591037,2.0252281619169406,1.7470238095238095,8,1.0,37.0,19.0,25.162100000000002,196.0,24.5,True
IND605010AAB,IND600056AAB,1.7387914230019494,1.6649744288633177,1.6643356643356644,18,0.9444444444444444,34.0,20.5,25.86685,918.0,51.0,True
IND605010AAB,IND604303AAA,1.0634920634920635,1.7952105084458025,1.0208333333333335,8,0.25,32.0,26.0,17.7368,94.0,11.75,False
IND605010AAB,IND607001AAA,1.793103448275862,1.7666815942678011,1.793103448275862,11,1.0,52.0,29.0,25.6768,245.0,22.272727272727273,True
IND605601AAA,IND600056AAB,1.5750000000000002,1.6354148935351491,1.6693333333333333,36,0.8888888888888888,32.0,20.0,25.794150000000002,1873.0,52.02777777777778,True
IND605601AAA,IND607106AAA,2.0,2.731879786879787,2.0,25,1.0,21.0,11.0,12.2333,413.0,16.52,True
IND605601AAA,IND636102AAA,1.35,1.445093128949988,1.5645833333333334,30,0.6,27.5,21.0,27.390800000000002,992.0,33.06666666666667,True
IND606003AAA,IND606105AAA,1.6111111111111112,1.6900252525252526,1.5555555555555556,22,0.9545454545454546,11.0,7.0,8.1805,140.0,6.363636363636363,True
IND606105AAA,IND606201AAC,1.5,1.5070806100217864,1.6282894736842106,56,0.5892857142857143,13.5,8.0,10.6497,954.0,17.035714285714285,True
IND606201AAC,IND605601AAA,1.625,1.684676574459183,1.7727272727272727,111,0.6666666666666666,16.0,9.0,13.4765,4455.0,40.13513513513514,True
IND606801AAB,IND632006AAA,2.0,2.276444856523326,2.642857142857143,27,0.8888888888888888,42.0,19.0,24.9308,1802.0,66.74074074074075,True
IND606803AAA,IND606801AAB,1.341485507246377,1.812737703118138,1.2916666666666667,12,0.8333333333333334,28.5,23.0,23.70625,103.0,8.583333333333334,True
IND607001AAA,IND608001AAA,1.8666666666666667,2.225808080808081,1.8425925925925926,20,1.0,30.0,14.0,20.4994,435.0,21.75,True
IND607106AAA,IND607801AAA,2.2,2.441973244147157,2.1538461538461537,23,1.0,13.0,6.0,9.0082,280.0,12.173913043478262,True
IND607801AAA,IND606003AAA,2.1547619047619047,2.3311507936507936,2.091269841269842,34,0.9705882352941176,16.5,8.0,11.0044,681.0,20.029411764705884,True
IND608001AAA,IND609110AAA,2.7333333333333334,2.567857142857143,2.7333333333333334,7,1.0,41.0,16.0,21.1767,170.0,24.285714285714285,True
IND608301AAA,IND639104AAB,1.8745098039215686,1.9022600740009585,1.7609937178754997,66,0.9393939393939394,33.0,19.0,24.3387,3911.0,59.25757575757576,True
IND609001AAA,IND614018AAA,1.9821428571428572,2.023677735021551,1.9216575922565033,36,1.0,47.5,27.0,29.7508,1824.0,50.666666666666664,True
IND609110AAA,IND609602AAA,1.973684210526316,2.0008969935661667,1.9564428312159712,14,1.0,33.0,15.0,22.03935,319.0,22.785714285714285,True
IND609602AAA,IND611001AAA,3.1944444444444446,3.0946581196581198,3.1944444444444446,10,1.0,52.5,16.5,21.499200000000002,349.0,34.9,True
IND610001AAA,IND605010AAB,2.0166666666666666,2.0635994491236618,2.1102918586789556,60,0.9833333333333333,37.5,19.0,24.80855,5108.0,85.13333333333334,True
IND610001AAA,IND614715AAA,1.6666666666666667,1.8994642702976035,1.687062937062937,36,0.9444444444444444,16.0,9.5,10.86075,481.0,13.36111111111111,True
IND611001AAA,IND610001AAA,2.1875,2.319890077243018,2.5,11,0.9090909090909091,37.0,17.0,23.534,295.0,26.818181818181817,True
IND614018AAA,IND613104AAA,1.7647058823529411,3.3190295967992993,1.7692307692307692,29,1.0,42.0,23.0,25.1274,1145.0,39.48275862068966,True
IND614602AAA,IND614804AAA,1.5,1.510540184453228,1.5,11,1.0,36.0,24.0,22.6755,133.0,12.090909090909092,True
